246.415190, 241.000000
247.000000, 241.584810
248.464673, 243.000000
249.000000, 243.535327
250.510627, 245.000000
251.000000, 245.489373
252.555690, 247.000000
253.000000, 247.444310
254.597388, 249.000000
255.000000, 249.402612
256.641540, 251.000000
257.000000, 251.358460
258.688201, 253.000000
259.000000, 253.311799
260.737594, 255.000000
261.000000, 255.262406
262.789963, 257.000000
263.000000, 257.210037
264.845587, 259.000000
265.000000, 259.154413
266.904780, 261.000000
267.000000, 261.095220
268.967895, 263.000000
269.000000, 263.032105
269.308518, 263.000000
269.000000, 262.547356
267.945338, 261.000000
267.000000, 259.613027
266.582170, 259.000000
265.218033, 257.000000
265.000000, 256.681274
263.849886, 255.000000
263.000000, 253.757620
262.481728, 253.000000
261.113572, 251.000000
261.000000, 250.822258
259.780636, 249.000000
259.000000, 247.519966
258.712148, 247.000000
257.704122, 245.000000
257.000000, 243.890145
256.435268, 243.000000
255.146834, 241.000000
255.000000, 240.872107
253.000000, 239.144964
252.850624, 239.000000
251.000000, 237.388105
250.638669, 237.000000
249.000000, 235.239916
248.812152, 235.000000
247.348020, 233.000000
247.000000, 232.445601
246.092532, 231.000000
245.000000, 229.259577
244.837052, 229.000000
243.741930, 227.000000
243.085866, 225.000000
243.000000, 224.721040
242.470248, 223.000000
241.854635, 221.000000
241.239022, 219.000000
241.000000, 218.223474
240.623403, 217.000000
240.007795, 215.000000
239.392177, 213.000000
239.000000, 211.725908
238.776560, 211.000000
238.160951, 209.000000
237.000000, 207.510802
235.637848, 207.000000
235.000000, 206.874621
233.000000, 206.481484
231.000000, 206.088354
229.000000, 205.695220
227.000000, 205.302088
225.463169, 205.000000
225.000000, 204.553467
224.568764, 203.000000
224.013568, 201.000000
223.458372, 199.000000
223.000000, 197.348780
222.903180, 197.000000
222.347979, 195.000000
221.792788, 193.000000
221.237588, 191.000000
221.000000, 190.144126
220.682396, 189.000000
220.127201, 187.000000
219.572004, 185.000000
219.016813, 183.000000
219.000000, 182.939436
218.461612, 181.000000
217.352802, 179.000000
217.000000, 178.790465
215.000000, 177.903310
213.203631, 177.000000
213.000000, 176.854475
211.000000, 175.425169
210.405070, 175.000000
209.000000, 173.995862
207.606509, 173.000000
207.000000, 172.480273
205.000000, 171.137250
204.807949, 171.000000
204.057177, 169.000000
203.000000, 167.603728
202.542886, 167.000000
201.028583, 165.000000
201.000000, 164.962249
200.210277, 163.000000
199.405348, 161.000000
199.000000, 159.992821
198.727898, 159.000000
198.179751, 157.000000
197.631605, 155.000000
197.083465, 153.000000
197.000000, 152.779052
195.851665, 151.000000
195.000000, 149.838502
194.527545, 149.000000
193.400655, 147.000000
193.000000, 146.288927
192.273754, 145.000000
191.146852, 143.000000
191.000000, 142.739370
190.019951, 141.000000
189.000000, 139.189815
188.893049, 139.000000
188.755011, 137.000000
188.755011, 135.000000
188.755011, 133.000000
188.755011, 131.000000
188.755011, 129.000000
188.755011, 127.000000
188.755011, 125.000000
188.755011, 123.000000
188.755011, 121.000000
188.755011, 119.000000
188.755011, 117.000000
188.755011, 115.000000
188.755011, 113.000000
188.755011, 111.000000
188.755011, 109.000000
188.755011, 107.000000
188.755011, 105.000000
187.077644, 103.000000
187.000000, 102.922356
185.159088, 101.000000
185.000000, 100.840912
183.233911, 99.000000
183.000000, 98.766089
181.302889, 97.000000
181.000000, 96.697111
179.366682, 95.000000
179.000000, 94.633318
177.425853, 93.000000
177.000000, 92.574147
175.480887, 91.000000
175.000000, 90.519113
173.531364, 89.000000
173.000000, 88.468636
171.578594, 87.000000
171.000000, 86.421406
169.622882, 85.000000
169.000000, 84.377118
167.664493, 83.000000
167.000000, 82.335507
165.703664, 81.000000
165.000000, 80.296336
163.740602, 79.000000
163.000000, 78.259398
161.775493, 77.000000
161.000000, 76.224507
159.808503, 75.000000
159.000000, 74.191497
157.839780, 73.000000
157.000000, 72.160220
155.869457, 71.000000
155.000000, 70.130543
153.897654, 69.000000
153.000000, 68.102346
151.924479, 67.000000
151.000000, 66.075521
149.956775, 65.000000
149.000000, 64.043225
147.993466, 63.000000
147.000000, 62.006534
146.027664, 61.000000
145.000000, 59.972336
144.059615, 59.000000
143.000000, 57.940385
142.091751, 57.000000
141.000000, 55.908249
140.125881, 55.000000
139.000000, 53.874119
138.157539, 53.000000
137.000000, 51.842461
136.186985, 51.000000
135.000000, 49.813015
134.214441, 49.000000
133.000000, 47.785559
132.240103, 47.000000
131.000000, 45.759897
130.264142, 45.000000
129.000000, 43.735858
128.286707, 43.000000
127.000000, 41.713293
126.307929, 41.000000
125.000000, 39.692071
124.307929, 39.000000
123.000000, 37.692071
122.307929, 37.000000
